market,identifier,fiscal_year,market_cap_usd,revenue_usd,operating_income_usd,net_income_usd,currency,source
KR,002820,2025,16920000,196130677.76856,-12872049.6852,-2617346.0088,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,002840,2025,424080000,317619006.95736,31397465.35584,31335647.78088,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,002870,2025,18576000,17444200.68216,-1651202.91288,1440844.27848,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,002880,2025,32544000,456046278.02424,21748209.64632,-469144.12824,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,002900,2025,182736000,669139777.89792,46139384.64456,28885811.00328,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,002920,2025,31608000,219293831.71944,-21616566.29352,-16747017.07896,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,002960,2025,442296000,248370598.02888,38002555.92816,34724132.99208,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,002990,2025,230976000,1453311699.0264,33900657.2568,44913648.85992,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003000,2025,314352000,144514212.25752,10197936.92592,8951817.4236,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003010,2025,40392000,174033449.20224,12637757.08368,10250601.2064,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003030,2025,358704000,2706893987.59512,148194830.37744,70454774.60208,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003060,2025,22032000,52722820.91376,-43455358.3572,-121173747.98472,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003070,2025,173736000,1932790293.47088,2628539.8416,-144261220.13208,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003080,2025,30168000,46320513.25968,-5863123.23048,24565673.49552,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003090,2025,736776000,1489226727.77568,188491604.38416,164092866.48288,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,0030R0,2025,167400000,6807560.112,4804114.2984,1487622.35376,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003100,2025,90864000,137103841.78848,29800890.04392,28426632.93,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003120,2025,181944000,46290026.02032,-4435623.9648,839401.11576,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003160,2025,516528000,311251363.59384,26285975.10504,9732447.87048,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003200,2025,177192000,372368093.6232,8933396.60088,24419274.06816,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003220,2025,130320000,435912998.1228,2507994.95112,-2889024.42096,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003230,2025,6291576000,1693285317.92592,377415652.3632,279845045.802,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003240,2025,680616000,1315756484.25552,-25930975.49928,59863426.42824,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003280,2025,284400000,130185182.92104,8118546.64848,21833556.73488,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003300,2025,361584000,1389952195.47288,88721437.22352,44597169.75312,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003310,2025,43056000,72707972.92344,7657508.04552,4866390.82656,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003350,2025,133128000,132932378.08296,23676417.31032,19708473.618,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003380,2025,825768000,9514716480,638947440,369907200,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003410,2025,,1071819726.54768,76345571.646,-11232073.93608,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,003450,2025,,10186722392.93712,656331121.61208,491317501.14792,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,003460,2025,124920000,5046957.85104,4260224.64384,10120242.2472,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003470,2025,618048000,2492116279.92,71553000.24,68854707.36,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003480,2025,98136000,865245600,52742880,45044640,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003490,2025,7516152000,18162390513.24144,801784388.19672,466036473.80664,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003520,2025,162504000,183064243.71816,2459224.52784,-163915.6392,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003530,2025,780120000,2228096160,106344720,73447200,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003540,2025,972792000,3646000780.56,217009774.08,134443082.16,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003550,2025,10972944000,5221833840,656765280,720087120,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003560,2025,,19962512.44776,-5194578.92472,-9115066.2744,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,003570,2025,903816000,512655566.02128,61529041.02168,44333954.2512,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003580,2025,58032000,72205646.6988,-7115727.85344,-6414390.29232,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003610,2025,120240000,88219507.69512,807341.4648,4688145.49608,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003620,2025,426960000,3098618501.95512,26032011.21432,33531472.70208,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003650,2025,162216000,291950391.49848,24877702.38456,49583550.50424,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003670,2025,12014136000,2115862692.76224,23635644.11568,26295761.62368,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003680,2025,18792000,229280420.56968,4198451.3748,120105.55584,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003690,2025,1609560000,648780861.2724,339075795.43296,231869871.71496,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003720,2025,167184000,110309976.41688,10743251.45616,10834573.01112,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003780,2025,43632000,65271740.37552,6079889.35512,5002011.07632,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,0037T0,2025,9072000,0,-40795.71552,43896.45312,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003800,2025,246744000,228432283.83216,38945546.43264,40300948.83312,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003830,2025,101376000,77922487.30536,-5223898.74672,6916393.54008,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,003850,2025,531792000,732547697.43456,46848048.1236,46298112.91128,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003920,2025,193536000,658187257.07304,3725160.02712,5117730.67368,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,003960,2025,179784000,2519865177.81696,68171754.72672,-52965625.59576,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004000,2025,849888000,1261931506.38576,53540030.02896,76386918.25296,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004020,2025,2795976000,16367930827.003441,157849312.4856,1000088.65872,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004060,2025,37656000,95290473.87576,-1091683.25856,636622.3548,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004080,2025,94032000,73876980.74904,5105607.45192,2111754.62088,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004090,2025,99720000,501786889.10856,8527814.24832,3652477.93368,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004100,2025,65952000,446521916.5236,16141535.7336,2196746.11296,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004140,2025,64872000,659197997.33616,23009219.71848,12530470.72392,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004150,2025,92880000,790780957.92,16278258.24,6405680.16,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004170,2025,4957560000,4989239149.19976,345572468.73936,46514520.97488,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,0041B0,2025,7416000,0,-44361.144,-14102.10576,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,0041J0,2025,5904000,0,-23635.3968,4793.21208,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,0041L0,2025,8784000,,-21667.968,27613.77768,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004250,2025,81792000,324230126.56632,16972984.39824,9315759.9384,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004270,2025,16776000,55829680.67232,135357.47712,-2691852.01776,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004310,2025,145152000,138088856.898,2995855.87176,1811704.49424,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004360,2025,170136000,894086519.42736,19656444.14064,47233868.022,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004370,2025,1504368000,2530307160.06984,132431783.18184,122439203.74512,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004380,2025,119376000,159966004.22784,-25531051.3812,-32397633.6552,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004410,2025,26064000,49394518.23024,-331009.6248,-1154273.094,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004430,2025,174888000,748196640,15728400,1682640,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004440,2025,51696000,160652646.37368,3597083.31888,1075752.13176,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004450,2025,41184000,117286209.98136,4864773.05064,3087747.80928,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004490,2025,533880000,1542289196.07144,110709775.70352,101829774.73896,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,0044K0,2025,10800000,,-164318.4,-90146.55456,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004540,2025,37944000,365905018.71936,-16299395.6436,-34209199.1736,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004560,2025,128880000,533700096.48072,18643262.59872,10673590.72896,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004590,2025,57168000,101964555.37008,12624861.0132,10270921.1328,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004650,2025,60984000,88088012.65512,11442993.2208,9424659.9276,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004690,2025,305280000,3798331929.12168,114934241.43792,94554776.63736,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004700,2025,288648000,70473646.78416,6328703.17152,8309932.82064,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004710,2025,309240000,901745827.86456,14699296.944,399010.88664,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004720,2025,49392000,124612205.97456,4310389.99584,-83981540.05344,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004770,2025,41184000,8899650.342,1584685.63656,2611872.2016,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004780,2025,43776000,191924958.41352,7417667.93976,6611220.99936,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004800,2025,2098440000,1750830274.61064,282975435.23472,303927020.38584,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004830,2025,38232000,105462938.55888,4489894.5084,3952947.51576,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004840,2025,58248000,577977090.40224,17923690.70928,6472722.54384,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004870,2025,21312000,3625183.8,-2596321.79784,-40127579.10288,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,004890,2025,58248000,250504093.29384,-1979738.33184,-9292152.5928,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004910,2025,31608000,145920616.59744,-14038221.11976,-7443865.02744,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004920,2025,35136000,29843856.37296,1441249.30512,10525762.01304,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004940,2025,,5736151440,3607050240,2709373680,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,004960,2025,86328000,827417670.07896,46455148.2636,41662360.67904,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004970,2025,103824000,327413612.94552,-1127574.522,3819769.86312,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004980,2025,155880000,875711491.53408,31432353.73056,18730550.26944,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,004990,2025,1725768000,11188531144.419121,172396320.45696,-428402367.05976,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005010,2025,164232000,440993003.6052,2512665.89712,-10823257.8756,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005030,2025,32472000,140692440.04992,416217.25656,1238048.70624,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,005070,2025,939816000,328533009.91704,1712388.94128,-376452.48816,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,005090,2025,433656000,1771695195.23232,68990634.12744,-68262899.66208,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005110,2025,19080000,5792130.92736,-5598730.0512,44875467.2628,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005160,2025,91368000,523990308.63456,5058352.2132,-7963084.8828,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005180,2025,449784000,1072502765.13168,63617046.98472,40007113.09344,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005250,2025,357552000,1765062922.26744,26083740.6864,-30110050.01592,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005270,2025,,,352253088.4932,280432878.60024,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,005280,2025,,16041265.3512,362458765.5948,316265228.3556,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,005290,2025,2058768000,859784064.88824,124163200.35432,67746402.6084,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005300,2025,665424000,2859223556.97648,120355140.88944,36862814.4012,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005320,2025,20808000,166675665.726,-1336467.32424,-7711921.22832,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005360,2025,16344000,94337518.67064,-4214543.00328,-7675976.84616,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005380,2025,73270512000,134103219840.000015,8256852720.000001,7462638000,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005390,2025,,1063420069.2408,53631387.89064,42950698.29216,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,005420,2025,313344000,478191718.35216,-11510030.78928,-22292010.54504,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005430,2025,177840000,477498805.87104,33850677.92688,29193090.462,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005440,2025,1711800000,5825955612.240001,197333059.68,373436559.36,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005450,2024,,1812798.2376,-2475553.22352,-1569334.46544,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS
KR,005490,2025,18998928000,49748318058.806641,1315485511.79688,363170500.03152,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,0054V0,2025,9000000,0,-32329.84752,-34117.95816,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,005500,2025,180216000,222576142.11768,19284839.73864,17402320.75896,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,005610,2025,244152000,2426746233.4164,27891784.20672,10105273.74096,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005670,2025,44856000,230635845.71136,13214187.75024,8635807.93392,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005680,2025,211824000,107804575.3644,6652462.46184,3709674.13032,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005690,2025,570312000,82124307.70488,24698904.81912,29008070.20584,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,005710,2025,151488000,762426623.9664,50942649.60072,55342271.57328,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005720,2025,225864000,2582292976.31808,147030961.41288,128066043.82968,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005740,2025,60264000,770314744.8432,41220494.80344,24221010.90024,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005750,2025,49608000,216408630.65328,13404288.26232,9723771.25416,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005800,2025,77832000,133311278.46528,928228.51296,4517096.22936,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005810,2025,362808000,311421505.77432,48096784.26,53541692.36568,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005820,2025,21888000,64570958.95464,3186398.35008,3730204.8576,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005830,2025,6399648000,4205054160,1716444000,1289218320,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005850,2025,1959768000,3772756328.40288,293111600.36976,230969022.89184,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005860,2025,63576000,327493559.99664,4220259.11568,4497224.50944,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005870,2025,47376000,98773849.31544,-8663627.05056,-7189281.49824,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,005880,2025,441720000,919417045.32648,149158375.33248,124747246.84176,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005930,2025,1359610560000,240196275360,31392756720.000004,32548899600.000004,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005940,2025,7478928000,,1022817600,742680720,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005950,2025,243432000,1194823783.44,4956498.72,-29176413.84,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005960,2025,113328000,1266210511.22592,30692388.8412,32049382.29696,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,005990,2025,96336000,1581272124.71688,46060357.10832,50556778.6572,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,006040,2025,1059912000,6900245205.833521,371616553.75104,278747063.3412,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,006050,2025,13032000,43343256.01896,669110.00256,1220393.76264,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,006060,2025,99576000,1282349741.70456,55137459.27168,6981378.77016,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,006090,2025,53928000,300501941.30352,9732166.30296,7619117.37336,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,006110,2025,480744000,195450229.72872,-12706123.37256,-17919777.34296,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,006120,2025,643176000,7318090072.51992,260174562.68304,104131151.8452,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
KR,006140,2025,48960000,128557706.89248,7890993.62712,6735090.14136,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_OFS+NAVER_STOCK_MARKET_CAP
KR,006200,2025,14976000,198638615.75328,-10116371.4732,-14241957.066,USD,OPEN_DART_FNLTT_SINGLE_ACCOUNT_ALL_CFS+NAVER_STOCK_MARKET_CAP
